STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2020,,0.36,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2021,,-0.48,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2022,,0.08,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2023,,-0.09,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2024,,-0.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BE,Belgium,2020,,-0.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BE,Belgium,2021,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BE,Belgium,2022,,0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BE,Belgium,2023,,0.01,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BE,Belgium,2024,,0.05,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BG,Bulgaria,2020,,-0.09,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BG,Bulgaria,2021,,1.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BG,Bulgaria,2022,,-0.31,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BG,Bulgaria,2023,,-0.57,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",BG,Bulgaria,2024,,-0.18,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CH,Switzerland,2020,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CH,Switzerland,2021,,-0.05,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CH,Switzerland,2022,,0.07,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CH,Switzerland,2023,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CH,Switzerland,2024,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CY,Cyprus,2020,,-0.04,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CY,Cyprus,2021,,-0.09,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CY,Cyprus,2022,,-0.26,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CY,Cyprus,2023,,0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CY,Cyprus,2024,,0.01,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CZ,Czechia,2020,,0.13,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CZ,Czechia,2021,,-0.27,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CZ,Czechia,2022,,0.02,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CZ,Czechia,2023,,-0.02,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",CZ,Czechia,2024,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DE,Germany,2020,,0.00,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DE,Germany,2021,,0.10,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DE,Germany,2022,,0.02,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DE,Germany,2023,,0.01,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DE,Germany,2024,,-0.01,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DK,Denmark,2020,,0.03,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DK,Denmark,2021,,0.08,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DK,Denmark,2022,,-0.11,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DK,Denmark,2023,,-0.28,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",DK,Denmark,2024,,0.01,,d,definition differs (see metadata),,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EE,Estonia,2020,,-0.28,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EE,Estonia,2021,,-0.27,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EE,Estonia,2022,,-0.49,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EE,Estonia,2023,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EE,Estonia,2024,,0.43,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EL,Greece,2020,,-0.30,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EL,Greece,2021,,-0.11,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EL,Greece,2022,,0.57,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EL,Greece,2023,,-1.01,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EL,Greece,2024,,-0.06,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ES,Spain,2020,,-0.05,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ES,Spain,2021,,0.20,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ES,Spain,2022,,-0.56,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ES,Spain,2023,,0.15,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",ES,Spain,2024,,0.21,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2020,,-0.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2021,,0.04,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2022,,-0.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2023,,0.02,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2024,,-0.02,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FI,Finland,2020,,-0.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FI,Finland,2021,,-0.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FI,Finland,2022,,0.09,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FI,Finland,2023,,-0.16,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FI,Finland,2024,,-0.05,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FR,France,2020,,-0.10,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FR,France,2021,,-0.07,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FR,France,2022,,0.10,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FR,France,2023,,0.02,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",FR,France,2024,,-0.22,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HR,Croatia,2020,,0.06,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HR,Croatia,2021,,0.29,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HR,Croatia,2022,,0.04,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HR,Croatia,2023,,0.07,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HR,Croatia,2024,,0.02,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HU,Hungary,2020,,-0.28,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HU,Hungary,2021,,0.05,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HU,Hungary,2022,,-0.92,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HU,Hungary,2023,,1.23,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",HU,Hungary,2024,,-0.30,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",IE,Ireland,2020,,0.00,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",IE,Ireland,2021,,0.03,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",IE,Ireland,2022,,0.11,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",IE,Ireland,2023,,0.16,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",IE,Ireland,2024,,0.37,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",A,"Agriculture, forestry and fishing",B1G,"Value added, gross",IS,Iceland,2020,,-0.06,,,,,
